season,match_id,player,player_runs,player_wickets,fielding_points,runs_points,bowling_points,total_points,DOB,Country,matchday_player_age
2013-01-01,617.0,MC Henriques,26.0,1.0,0.0,26.0,25.0,51.0,1987-01-02,Australia,25.0
2013-01-01,620.0,MC Henriques,11.0,0.0,16.0,11.0,0.0,27.0,1987-01-02,Australia,25.0
2013-01-01,608.0,MC Henriques,0.0,0.0,0.0,-2.0,0.0,-2.0,1987-01-02,Australia,25.0
2013-01-01,631.0,MC Henriques,12.0,0.0,0.0,12.0,0.0,12.0,1987-01-02,Australia,25.0
2014-01-01,666.0,MC Henriques,9.0,1.0,0.0,9.0,25.0,34.0,1987-01-02,Australia,26.0
2014-01-01,675.0,MC Henriques,0.0,0.0,0.0,-2.0,0.0,-2.0,1987-01-02,Australia,26.0
2015-01-01,716.0,MC Henriques,7.0,1.0,0.0,7.0,25.0,32.0,1987-01-02,Australia,27.0
2015-01-01,723.0,MC Henriques,30.0,1.0,0.0,30.0,25.0,55.0,1987-01-02,Australia,27.0
2015-01-01,730.0,MC Henriques,19.0,2.0,0.0,19.0,50.0,69.0,1987-01-02,Australia,27.0
2015-01-01,734.0,MC Henriques,41.0,1.0,8.0,41.0,25.0,74.0,1987-01-02,Australia,27.0
2015-01-01,737.0,MC Henriques,20.0,1.0,0.0,20.0,25.0,45.0,1987-01-02,Australia,27.0
2015-01-01,740.0,MC Henriques,74.0,0.0,0.0,82.0,0.0,82.0,1987-01-02,Australia,27.0
2015-01-01,743.0,MC Henriques,28.0,3.0,0.0,28.0,75.0,103.0,1987-01-02,Australia,27.0
2015-01-01,747.0,MC Henriques,57.0,2.0,0.0,65.0,50.0,115.0,1987-01-02,Australia,27.0
2015-01-01,751.0,MC Henriques,11.0,0.0,0.0,11.0,0.0,11.0,1987-01-02,Australia,27.0
2016-01-01,759.0,MC Henriques,19.0,0.0,0.0,19.0,0.0,19.0,1987-01-02,Australia,28.0
2016-01-01,763.0,MC Henriques,6.0,0.0,0.0,6.0,0.0,6.0,1987-01-02,Australia,28.0
2016-01-01,767.0,MC Henriques,20.0,0.0,14.0,20.0,0.0,34.0,1987-01-02,Australia,28.0
2016-01-01,773.0,MC Henriques,5.0,2.0,8.0,5.0,50.0,63.0,1987-01-02,Australia,28.0
2016-01-01,777.0,MC Henriques,1.0,1.0,0.0,1.0,25.0,26.0,1987-01-02,Australia,28.0
2016-01-01,782.0,MC Henriques,31.0,1.0,8.0,31.0,25.0,64.0,1987-01-02,Australia,28.0
2016-01-01,789.0,MC Henriques,14.0,1.0,0.0,14.0,25.0,39.0,1987-01-02,Australia,28.0
2016-01-01,792.0,MC Henriques,1.0,1.0,8.0,1.0,25.0,34.0,1987-01-02,Australia,28.0
2016-01-01,795.0,MC Henriques,10.0,1.0,8.0,10.0,25.0,43.0,1987-01-02,Australia,28.0
2016-01-01,797.0,MC Henriques,0.0,2.0,0.0,-2.0,50.0,48.0,1987-01-02,Australia,28.0
2016-01-01,807.0,MC Henriques,18.0,0.0,0.0,18.0,0.0,18.0,1987-01-02,Australia,28.0
2016-01-01,810.0,MC Henriques,11.0,0.0,16.0,11.0,0.0,27.0,1987-01-02,Australia,28.0
2016-01-01,813.0,MC Henriques,31.0,2.0,8.0,31.0,50.0,89.0,1987-01-02,Australia,28.0
2016-01-01,814.0,MC Henriques,11.0,0.0,0.0,11.0,0.0,11.0,1987-01-02,Australia,28.0
2016-01-01,815.0,MC Henriques,4.0,0.0,16.0,4.0,0.0,20.0,1987-01-02,Australia,28.0
2017-01-01,0.0,MC Henriques,52.0,0.0,16.0,60.0,0.0,76.0,1987-01-02,Australia,29.0
2017-01-01,5.0,MC Henriques,52.0,0.0,0.0,60.0,0.0,60.0,1987-01-02,Australia,29.0
2017-01-01,13.0,MC Henriques,13.0,0.0,0.0,13.0,0.0,13.0,1987-01-02,Australia,29.0
2017-01-01,18.0,MC Henriques,9.0,1.0,0.0,9.0,25.0,34.0,1987-01-02,Australia,29.0
2017-01-01,20.0,MC Henriques,12.0,0.0,8.0,12.0,0.0,20.0,1987-01-02,Australia,29.0
2017-01-01,24.0,MC Henriques,55.0,0.0,0.0,63.0,0.0,63.0,1987-01-02,Australia,29.0
2017-01-01,31.0,MC Henriques,7.0,0.0,8.0,7.0,0.0,15.0,1987-01-02,Australia,29.0
2017-01-01,38.0,MC Henriques,25.0,0.0,0.0,25.0,0.0,25.0,1987-01-02,Australia,29.0
2017-01-01,42.0,MC Henriques,4.0,0.0,0.0,4.0,0.0,4.0,1987-01-02,Australia,29.0
2017-01-01,46.0,MC Henriques,44.0,0.0,8.0,44.0,0.0,52.0,1987-01-02,Australia,29.0
2017-01-01,51.0,MC Henriques,4.0,0.0,0.0,4.0,0.0,4.0,1987-01-02,Australia,29.0
2009-01-01,302.0,MC Henriques,0.0,1.0,0.0,-2.0,25.0,23.0,1987-01-02,Australia,21.0
2013-01-01,571.0,MC Henriques,0.0,2.0,8.0,-2.0,50.0,56.0,1987-01-02,Australia,25.0
2014-01-01,668.0,MC Henriques,0.0,2.0,0.0,-2.0,50.0,48.0,1987-01-02,Australia,26.0
2014-01-01,672.0,MC Henriques,0.0,1.0,8.0,-2.0,25.0,31.0,1987-01-02,Australia,26.0
2016-01-01,770.0,MC Henriques,0.0,0.0,8.0,-2.0,0.0,6.0,1987-01-02,Australia,28.0
2016-01-01,801.0,MC Henriques,0.0,1.0,0.0,-2.0,25.0,23.0,1987-01-02,Australia,28.0
2017-01-01,35.0,MC Henriques,0.0,0.0,0.0,-2.0,0.0,-2.0,1987-01-02,Australia,29.0
2009-01-01,299.0,RS Bopara,22.0,0.0,0.0,22.0,0.0,22.0,1985-04-05,England,23.0
2009-01-01,302.0,RS Bopara,15.0,0.0,0.0,15.0,0.0,15.0,1985-04-05,England,23.0
2009-01-01,306.0,RS Bopara,84.0,0.0,8.0,92.0,0.0,100.0,1985-04-05,England,23.0
2009-01-01,309.0,RS Bopara,11.0,0.0,0.0,11.0,0.0,11.0,1985-04-05,England,23.0
2009-01-01,314.0,RS Bopara,6.0,0.0,0.0,6.0,0.0,6.0,1985-04-05,England,23.0
2010-01-01,356.0,RS Bopara,56.0,0.0,0.0,64.0,0.0,64.0,1985-04-05,England,24.0
2010-01-01,360.0,RS Bopara,77.0,0.0,0.0,85.0,0.0,85.0,1985-04-05,England,24.0
2010-01-01,365.0,RS Bopara,38.0,0.0,0.0,38.0,0.0,38.0,1985-04-05,England,24.0
2010-01-01,369.0,RS Bopara,1.0,0.0,0.0,1.0,0.0,1.0,1985-04-05,England,24.0
2010-01-01,372.0,RS Bopara,25.0,0.0,0.0,25.0,0.0,25.0,1985-04-05,England,24.0
2010-01-01,375.0,RS Bopara,0.0,0.0,0.0,-2.0,0.0,-2.0,1985-04-05,England,24.0
2010-01-01,380.0,RS Bopara,1.0,3.0,16.0,1.0,75.0,92.0,1985-04-05,England,24.0
2010-01-01,384.0,RS Bopara,42.0,0.0,0.0,42.0,0.0,42.0,1985-04-05,England,24.0
2010-01-01,391.0,RS Bopara,8.0,1.0,0.0,8.0,25.0,33.0,1985-04-05,England,24.0
2015-01-01,700.0,RS Bopara,22.0,0.0,0.0,22.0,0.0,22.0,1985-04-05,England,29.0
2015-01-01,708.0,RS Bopara,23.0,2.0,8.0,23.0,50.0,81.0,1985-04-05,England,29.0
2015-01-01,710.0,RS Bopara,41.0,0.0,0.0,41.0,0.0,41.0,1985-04-05,England,29.0
2015-01-01,716.0,RS Bopara,2.0,1.0,0.0,2.0,25.0,27.0,1985-04-05,England,29.0
2015-01-01,720.0,RS Bopara,23.0,0.0,0.0,23.0,0.0,23.0,1985-04-05,England,29.0
2015-01-01,723.0,RS Bopara,0.0,0.0,0.0,-2.0,0.0,-2.0,1985-04-05,England,29.0
2015-01-01,737.0,RS Bopara,17.0,1.0,8.0,17.0,25.0,50.0,1985-04-05,England,29.0
2015-01-01,740.0,RS Bopara,17.0,0.0,0.0,17.0,0.0,17.0,1985-04-05,England,29.0
2010-01-01,387.0,RS Bopara,0.0,1.0,16.0,-2.0,25.0,39.0,1985-04-05,England,24.0
2015-01-01,704.0,RS Bopara,0.0,2.0,0.0,-2.0,50.0,48.0,1985-04-05,England,29.0
2009-01-01,301.0,R Bishnoi,0.0,0.0,8.0,-2.0,0.0,6.0,1987-08-10,India,21.0
2009-01-01,303.0,R Bishnoi,1.0,0.0,0.0,1.0,0.0,1.0,1987-08-10,India,21.0
2009-01-01,318.0,R Bishnoi,18.0,0.0,0.0,18.0,0.0,18.0,1987-08-10,India,21.0
2009-01-01,303.0,FH Edwards,3.0,1.0,0.0,3.0,25.0,28.0,1982-06-02,West Indies,26.0
2009-01-01,307.0,FH Edwards,1.0,2.0,0.0,1.0,50.0,51.0,1982-06-02,West Indies,26.0
2009-01-01,300.0,FH Edwards,0.0,0.0,0.0,-2.0,0.0,-2.0,1982-06-02,West Indies,26.0
2009-01-01,310.0,FH Edwards,0.0,1.0,0.0,-2.0,25.0,23.0,1982-06-02,West Indies,26.0
2009-01-01,315.0,FH Edwards,0.0,0.0,0.0,-2.0,0.0,-2.0,1982-06-02,West Indies,26.0
2009-01-01,319.0,FH Edwards,0.0,1.0,0.0,-2.0,25.0,23.0,1982-06-02,West Indies,26.0
2009-01-01,303.0,KV Sharma,1.0,0.0,6.0,1.0,0.0,7.0,1987-10-23,India,21.0
2013-01-01,576.0,KV Sharma,5.0,1.0,0.0,5.0,25.0,30.0,1987-10-23,India,25.0
2013-01-01,581.0,KV Sharma,7.0,1.0,0.0,7.0,25.0,32.0,1987-10-23,India,25.0
2013-01-01,595.0,KV Sharma,6.0,0.0,0.0,6.0,0.0,6.0,1987-10-23,India,25.0
2013-01-01,614.0,KV Sharma,39.0,0.0,8.0,39.0,0.0,47.0,1987-10-23,India,25.0
2013-01-01,619.0,KV Sharma,22.0,0.0,0.0,22.0,0.0,22.0,1987-10-23,India,25.0
2013-01-01,628.0,KV Sharma,4.0,2.0,0.0,4.0,50.0,54.0,1987-10-23,India,25.0
2013-01-01,634.0,KV Sharma,2.0,1.0,8.0,2.0,25.0,35.0,1987-10-23,India,25.0
2014-01-01,640.0,KV Sharma,4.0,0.0,0.0,4.0,0.0,4.0,1987-10-23,India,26.0
2014-01-01,645.0,KV Sharma,10.0,0.0,0.0,10.0,0.0,10.0,1987-10-23,India,26.0
2014-01-01,653.0,KV Sharma,17.0,1.0,0.0,17.0,25.0,42.0,1987-10-23,India,26.0
2014-01-01,660.0,KV Sharma,1.0,3.0,0.0,1.0,75.0,76.0,1987-10-23,India,26.0
2014-01-01,666.0,KV Sharma,0.0,1.0,0.0,-2.0,25.0,23.0,1987-10-23,India,26.0
2014-01-01,675.0,KV Sharma,1.0,1.0,0.0,1.0,25.0,26.0,1987-10-23,India,26.0
2014-01-01,679.0,KV Sharma,4.0,1.0,0.0,4.0,25.0,29.0,1987-10-23,India,26.0
2014-01-01,690.0,KV Sharma,5.0,4.0,0.0,5.0,116.0,121.0,1987-10-23,India,26.0
2015-01-01,700.0,KV Sharma,4.0,0.0,0.0,4.0,0.0,4.0,1987-10-23,India,27.0
2015-01-01,710.0,KV Sharma,19.0,0.0,0.0,19.0,0.0,19.0,1987-10-23,India,27.0
2015-01-01,720.0,KV Sharma,2.0,1.0,0.0,2.0,25.0,27.0,1987-10-23,India,27.0
2015-01-01,723.0,KV Sharma,1.0,1.0,8.0,1.0,25.0,34.0,1987-10-23,India,27.0
2015-01-01,730.0,KV Sharma,4.0,0.0,0.0,4.0,0.0,4.0,1987-10-23,India,27.0
2015-01-01,734.0,KV Sharma,32.0,2.0,0.0,32.0,50.0,82.0,1987-10-23,India,27.0
2015-01-01,740.0,KV Sharma,16.0,2.0,8.0,16.0,50.0,74.0,1987-10-23,India,27.0
2015-01-01,743.0,KV Sharma,11.0,0.0,0.0,11.0,0.0,11.0,1987-10-23,India,27.0
2015-01-01,751.0,KV Sharma,15.0,1.0,0.0,15.0,25.0,40.0,1987-10-23,India,27.0
2016-01-01,759.0,KV Sharma,26.0,0.0,0.0,26.0,0.0,26.0,1987-10-23,India,28.0
2016-01-01,763.0,KV Sharma,2.0,0.0,0.0,2.0,0.0,2.0,1987-10-23,India,28.0
2016-01-01,810.0,KV Sharma,8.0,0.0,0.0,8.0,0.0,8.0,1987-10-23,India,28.0
2017-01-01,27.0,KV Sharma,11.0,2.0,8.0,11.0,50.0,69.0,1987-10-23,India,29.0
2017-01-01,36.0,KV Sharma,9.0,1.0,0.0,9.0,25.0,34.0,1987-10-23,India,29.0
2017-01-01,46.0,KV Sharma,5.0,0.0,0.0,5.0,0.0,5.0,1987-10-23,India,29.0
2017-01-01,49.0,KV Sharma,19.0,1.0,0.0,19.0,25.0,44.0,1987-10-23,India,29.0
2017-01-01,55.0,KV Sharma,4.0,1.0,0.0,4.0,25.0,29.0,1987-10-23,India,29.0
2017-01-01,58.0,KV Sharma,1.0,0.0,0.0,1.0,0.0,1.0,1987-10-23,India,29.0
2013-01-01,584.0,KV Sharma,0.0,2.0,0.0,-2.0,50.0,48.0,1987-10-23,India,25.0
2013-01-01,593.0,KV Sharma,0.0,0.0,0.0,-2.0,0.0,-2.0,1987-10-23,India,25.0
2013-01-01,602.0,KV Sharma,0.0,0.0,8.0,-2.0,0.0,6.0,1987-10-23,India,25.0
2013-01-01,607.0,KV Sharma,0.0,1.0,8.0,-2.0,25.0,31.0,1987-10-23,India,25.0
2013-01-01,623.0,KV Sharma,0.0,2.0,0.0,-2.0,50.0,48.0,1987-10-23,India,25.0
2013-01-01,632.0,KV Sharma,0.0,1.0,0.0,-2.0,25.0,23.0,1987-10-23,India,25.0
2014-01-01,648.0,KV Sharma,0.0,1.0,0.0,-2.0,25.0,23.0,1987-10-23,India,26.0
2014-01-01,656.0,KV Sharma,0.0,0.0,0.0,-2.0,0.0,-2.0,1987-10-23,India,26.0
2014-01-01,668.0,KV Sharma,0.0,0.0,0.0,-2.0,0.0,-2.0,1987-10-23,India,26.0
2014-01-01,672.0,KV Sharma,0.0,0.0,0.0,-2.0,0.0,-2.0,1987-10-23,India,26.0
2014-01-01,682.0,KV Sharma,0.0,1.0,0.0,-2.0,25.0,23.0,1987-10-23,India,26.0
2014-01-01,686.0,KV Sharma,0.0,2.0,12.0,-2.0,50.0,60.0,1987-10-23,India,26.0
2015-01-01,704.0,KV Sharma,0.0,1.0,8.0,-2.0,25.0,31.0,1987-10-23,India,27.0
2015-01-01,708.0,KV Sharma,0.0,1.0,0.0,-2.0,25.0,23.0,1987-10-23,India,27.0
2015-01-01,716.0,KV Sharma,0.0,0.0,8.0,-2.0,0.0,6.0,1987-10-23,India,27.0
2015-01-01,737.0,KV Sharma,0.0,1.0,0.0,-2.0,25.0,23.0,1987-10-23,India,27.0
2015-01-01,747.0,KV Sharma,0.0,0.0,0.0,-2.0,0.0,-2.0,1987-10-23,India,27.0
2016-01-01,801.0,KV Sharma,0.0,0.0,0.0,-2.0,0.0,-2.0,1987-10-23,India,28.0
2016-01-01,807.0,KV Sharma,0.0,0.0,0.0,-2.0,0.0,-2.0,1987-10-23,India,28.0
2017-01-01,43.0,KV Sharma,0.0,3.0,8.0,-2.0,75.0,81.0,1987-10-23,India,29.0
2017-01-01,52.0,KV Sharma,0.0,1.0,8.0,-2.0,25.0,31.0,1987-10-23,India,29.0
2017-01-01,57.0,KV Sharma,0.0,4.0,0.0,-2.0,116.0,114.0,1987-10-23,India,29.0
2018-01-01,75.0,KV Sharma,0.0,2.0,8.0,-2.0,50.0,56.0,1987-10-23,India,30.0
2018-01-01,78.0,KV Sharma,0.0,1.0,8.0,-2.0,25.0,31.0,1987-10-23,India,30.0
2018-01-01,91.0,KV Sharma,0.0,0.0,0.0,-2.0,0.0,-2.0,1987-10-23,India,30.0
2018-01-01,101.0,KV Sharma,0.0,0.0,0.0,-2.0,0.0,-2.0,1987-10-23,India,30.0
2018-01-01,118.0,KV Sharma,0.0,1.0,0.0,-2.0,25.0,23.0,1987-10-23,India,30.0
2019-01-01,151.0,KV Sharma,0.0,1.0,0.0,-2.0,25.0,23.0,1987-10-23,India,31.0
2020-01-01,188.0,KV Sharma,0.0,2.0,0.0,-2.0,50.0,48.0,1987-10-23,India,32.0
2020-01-01,212.0,KV Sharma,0.0,0.0,0.0,-2.0,0.0,-2.0,1987-10-23,India,32.0
2020-01-01,215.0,KV Sharma,0.0,2.0,0.0,-2.0,50.0,48.0,1987-10-23,India,32.0
2020-01-01,196.0,KV Sharma,0.0,0.0,0.0,-2.0,0.0,-2.0,1987-10-23,India,32.0
2020-01-01,223.0,KV Sharma,0.0,1.0,0.0,-2.0,25.0,23.0,1987-10-23,India,32.0
2018-01-01,88.0,KV Sharma,0.0,0.0,8.0,-2.0,0.0,6.0,1987-10-23,India,30.0
2009-01-01,305.0,PC Valthaty,5.0,0.0,0.0,5.0,0.0,5.0,1983-07-12,India,25.0
2009-01-01,312.0,PC Valthaty,1.0,0.0,0.0,1.0,0.0,1.0,1983-07-12,India,25.0
2011-01-01,418.0,PC Valthaty,6.0,0.0,0.0,6.0,0.0,6.0,1983-07-12,India,27.0
2011-01-01,422.0,PC Valthaty,120.0,0.0,8.0,136.0,0.0,144.0,1983-07-12,India,27.0
2011-01-01,428.0,PC Valthaty,75.0,4.0,0.0,83.0,116.0,199.0,1983-07-12,India,27.0
2011-01-01,435.0,PC Valthaty,46.0,0.0,0.0,46.0,0.0,46.0,1983-07-12,India,27.0
2011-01-01,438.0,PC Valthaty,14.0,0.0,0.0,14.0,0.0,14.0,1983-07-12,India,27.0
2011-01-01,449.0,PC Valthaty,7.0,0.0,0.0,7.0,0.0,7.0,1983-07-12,India,27.0
2011-01-01,452.0,PC Valthaty,33.0,0.0,8.0,33.0,0.0,41.0,1983-07-12,India,27.0
2011-01-01,459.0,PC Valthaty,21.0,0.0,0.0,21.0,0.0,21.0,1983-07-12,India,27.0
2011-01-01,463.0,PC Valthaty,23.0,0.0,0.0,23.0,0.0,23.0,1983-07-12,India,27.0
2011-01-01,466.0,PC Valthaty,14.0,0.0,0.0,14.0,0.0,14.0,1983-07-12,India,27.0
2011-01-01,469.0,PC Valthaty,17.0,0.0,0.0,17.0,0.0,17.0,1983-07-12,India,27.0
2011-01-01,472.0,PC Valthaty,62.0,1.0,0.0,70.0,25.0,95.0,1983-07-12,India,27.0
2011-01-01,475.0,PC Valthaty,20.0,1.0,0.0,20.0,25.0,45.0,1983-07-12,India,27.0
2011-01-01,479.0,PC Valthaty,5.0,1.0,0.0,5.0,25.0,30.0,1983-07-12,India,27.0
2012-01-01,490.0,PC Valthaty,13.0,0.0,0.0,13.0,0.0,13.0,1983-07-12,India,28.0
2012-01-01,494.0,PC Valthaty,1.0,0.0,8.0,1.0,0.0,9.0,1983-07-12,India,28.0
2012-01-01,500.0,PC Valthaty,0.0,0.0,0.0,-2.0,0.0,-2.0,1983-07-12,India,28.0
2012-01-01,509.0,PC Valthaty,8.0,0.0,0.0,8.0,0.0,8.0,1983-07-12,India,28.0
2012-01-01,512.0,PC Valthaty,6.0,0.0,0.0,6.0,0.0,6.0,1983-07-12,India,28.0
2012-01-01,553.0,PC Valthaty,2.0,0.0,0.0,2.0,0.0,2.0,1983-07-12,India,28.0
2013-01-01,584.0,PC Valthaty,6.0,0.0,0.0,6.0,0.0,6.0,1983-07-12,India,29.0
2009-01-01,305.0,RJ Quiney,6.0,0.0,0.0,6.0,0.0,6.0,1982-08-20,Australia,26.0
2009-01-01,309.0,RJ Quiney,7.0,0.0,0.0,7.0,0.0,7.0,1982-08-20,Australia,26.0
2009-01-01,312.0,RJ Quiney,4.0,0.0,0.0,4.0,0.0,4.0,1982-08-20,Australia,26.0
2009-01-01,316.0,RJ Quiney,28.0,0.0,0.0,28.0,0.0,28.0,1982-08-20,Australia,26.0
2009-01-01,339.0,RJ Quiney,51.0,0.0,0.0,59.0,0.0,59.0,1982-08-20,Australia,26.0
2009-01-01,344.0,RJ Quiney,6.0,0.0,0.0,6.0,0.0,6.0,1982-08-20,Australia,26.0
2009-01-01,347.0,RJ Quiney,1.0,0.0,8.0,1.0,0.0,9.0,1982-08-20,Australia,26.0
2009-01-01,305.0,AS Raut,21.0,0.0,8.0,21.0,0.0,29.0,1987-03-03,India,21.0
2009-01-01,309.0,AS Raut,1.0,0.0,0.0,1.0,0.0,1.0,1987-03-03,India,21.0
2009-01-01,319.0,AS Raut,36.0,0.0,0.0,36.0,0.0,36.0,1987-03-03,India,21.0
2009-01-01,324.0,AS Raut,1.0,0.0,0.0,1.0,0.0,1.0,1987-03-03,India,21.0
2009-01-01,331.0,AS Raut,7.0,0.0,0.0,7.0,0.0,7.0,1987-03-03,India,21.0
2009-01-01,334.0,AS Raut,1.0,0.0,8.0,1.0,0.0,9.0,1987-03-03,India,21.0
2009-01-01,344.0,AS Raut,11.0,0.0,0.0,11.0,0.0,11.0,1987-03-03,India,21.0
2010-01-01,385.0,AS Raut,2.0,0.0,0.0,2.0,0.0,2.0,1987-03-03,India,22.0
2010-01-01,389.0,AS Raut,0.0,0.0,16.0,-2.0,0.0,14.0,1987-03-03,India,22.0
2010-01-01,398.0,AS Raut,20.0,0.0,0.0,20.0,0.0,20.0,1987-03-03,India,22.0
2010-01-01,402.0,AS Raut,32.0,0.0,0.0,32.0,0.0,32.0,1987-03-03,India,22.0
2010-01-01,406.0,AS Raut,2.0,0.0,0.0,2.0,0.0,2.0,1987-03-03,India,22.0
2011-01-01,430.0,AS Raut,11.0,0.0,8.0,11.0,0.0,19.0,1987-03-03,India,23.0
2011-01-01,435.0,AS Raut,25.0,0.0,8.0,25.0,0.0,33.0,1987-03-03,India,23.0
2011-01-01,464.0,AS Raut,19.0,0.0,0.0,19.0,0.0,19.0,1987-03-03,India,23.0
2011-01-01,467.0,AS Raut,5.0,0.0,0.0,5.0,0.0,5.0,1987-03-03,India,23.0
2009-01-01,327.0,AS Raut,0.0,0.0,0.0,-2.0,0.0,-2.0,1987-03-03,India,21.0
2009-01-01,339.0,AS Raut,0.0,0.0,8.0,-2.0,0.0,6.0,1987-03-03,India,21.0
2011-01-01,415.0,AS Raut,0.0,0.0,8.0,-2.0,0.0,6.0,1987-03-03,India,23.0
2011-01-01,420.0,AS Raut,0.0,0.0,8.0,-2.0,0.0,6.0,1987-03-03,India,23.0
2009-01-01,305.0,Yashpal Singh,20.0,0.0,16.0,20.0,0.0,36.0,1981-11-27,India,27.0
2009-01-01,311.0,Yashpal Singh,8.0,0.0,0.0,8.0,0.0,8.0,1981-11-27,India,27.0
2009-01-01,333.0,Yashpal Singh,13.0,0.0,0.0,13.0,0.0,13.0,1981-11-27,India,27.0
2009-01-01,347.0,Yashpal Singh,6.0,0.0,0.0,6.0,0.0,6.0,1981-11-27,India,27.0
2009-01-01,302.0,Yashpal Singh,0.0,0.0,8.0,-2.0,0.0,6.0,1981-11-27,India,27.0
2009-01-01,308.0,M Manhas,23.0,0.0,0.0,23.0,0.0,23.0,1979-12-10,India,29.0
2009-01-01,312.0,M Manhas,23.0,0.0,0.0,23.0,0.0,23.0,1979-12-10,India,29.0
2009-01-01,315.0,M Manhas,3.0,0.0,8.0,3.0,0.0,11.0,1979-12-10,India,29.0
2009-01-01,320.0,M Manhas,0.0,0.0,0.0,-2.0,0.0,-2.0,1979-12-10,India,29.0
2009-01-01,340.0,M Manhas,26.0,0.0,0.0,26.0,0.0,26.0,1979-12-10,India,29.0
2009-01-01,346.0,M Manhas,0.0,0.0,0.0,-2.0,0.0,-2.0,1979-12-10,India,29.0
2010-01-01,356.0,M Manhas,31.0,0.0,20.0,31.0,0.0,51.0,1979-12-10,India,30.0
2010-01-01,359.0,M Manhas,11.0,0.0,0.0,11.0,0.0,11.0,1979-12-10,India,30.0
2010-01-01,362.0,M Manhas,1.0,0.0,8.0,1.0,0.0,9.0,1979-12-10,India,30.0
2010-01-01,364.0,M Manhas,32.0,0.0,0.0,32.0,0.0,32.0,1979-12-10,India,30.0
2010-01-01,368.0,M Manhas,8.0,0.0,0.0,8.0,0.0,8.0,1979-12-10,India,30.0
2010-01-01,397.0,M Manhas,26.0,0.0,0.0,26.0,0.0,26.0,1979-12-10,India,30.0
2010-01-01,403.0,M Manhas,25.0,0.0,8.0,25.0,0.0,33.0,1979-12-10,India,30.0
2010-01-01,408.0,M Manhas,23.0,0.0,28.0,23.0,0.0,51.0,1979-12-10,India,30.0
2011-01-01,418.0,M Manhas,35.0,0.0,0.0,35.0,0.0,35.0,1979-12-10,India,31.0
2011-01-01,423.0,M Manhas,12.0,0.0,0.0,12.0,0.0,12.0,1979-12-10,India,31.0
2011-01-01,429.0,M Manhas,20.0,0.0,0.0,20.0,0.0,20.0,1979-12-10,India,31.0
2011-01-01,433.0,M Manhas,0.0,0.0,8.0,-2.0,0.0,6.0,1979-12-10,India,31.0
2011-01-01,441.0,M Manhas,20.0,0.0,0.0,20.0,0.0,20.0,1979-12-10,India,31.0
2011-01-01,443.0,M Manhas,0.0,0.0,8.0,-2.0,0.0,6.0,1979-12-10,India,31.0
2011-01-01,447.0,M Manhas,3.0,0.0,0.0,3.0,0.0,3.0,1979-12-10,India,31.0
2011-01-01,450.0,M Manhas,24.0,0.0,0.0,24.0,0.0,24.0,1979-12-10,India,31.0
2011-01-01,456.0,M Manhas,0.0,0.0,8.0,-2.0,0.0,6.0,1979-12-10,India,31.0
2011-01-01,474.0,M Manhas,0.0,0.0,0.0,-2.0,0.0,-2.0,1979-12-10,India,31.0
2012-01-01,500.0,M Manhas,31.0,0.0,0.0,31.0,0.0,31.0,1979-12-10,India,32.0
2012-01-01,508.0,M Manhas,6.0,0.0,8.0,6.0,0.0,14.0,1979-12-10,India,32.0
2012-01-01,520.0,M Manhas,22.0,0.0,0.0,22.0,0.0,22.0,1979-12-10,India,32.0
2012-01-01,527.0,M Manhas,7.0,0.0,0.0,7.0,0.0,7.0,1979-12-10,India,32.0
2012-01-01,530.0,M Manhas,42.0,0.0,8.0,42.0,0.0,50.0,1979-12-10,India,32.0
2012-01-01,532.0,M Manhas,1.0,0.0,8.0,1.0,0.0,9.0,1979-12-10,India,32.0
2012-01-01,537.0,M Manhas,11.0,0.0,8.0,11.0,0.0,19.0,1979-12-10,India,32.0
2013-01-01,590.0,M Manhas,11.0,0.0,8.0,11.0,0.0,19.0,1979-12-10,India,33.0
2013-01-01,598.0,M Manhas,2.0,0.0,8.0,2.0,0.0,10.0,1979-12-10,India,33.0
2014-01-01,644.0,M Manhas,13.0,0.0,0.0,13.0,0.0,13.0,1979-12-10,India,34.0
2014-01-01,646.0,M Manhas,10.0,0.0,8.0,10.0,0.0,18.0,1979-12-10,India,34.0
2014-01-01,653.0,M Manhas,3.0,0.0,8.0,3.0,0.0,11.0,1979-12-10,India,34.0
2014-01-01,665.0,M Manhas,8.0,0.0,0.0,8.0,0.0,8.0,1979-12-10,India,34.0
2014-01-01,669.0,M Manhas,1.0,0.0,0.0,1.0,0.0,1.0,1979-12-10,India,34.0
2008-01-01,241.0,M Manhas,0.0,0.0,8.0,-2.0,0.0,6.0,1979-12-10,India,28.0
2009-01-01,333.0,M Manhas,0.0,0.0,8.0,-2.0,0.0,6.0,1979-12-10,India,29.0
2014-01-01,657.0,M Manhas,0.0,0.0,8.0,-2.0,0.0,6.0,1979-12-10,India,34.0
2009-01-01,310.0,AA Bilakhia,12.0,0.0,0.0,12.0,0.0,12.0,1986-05-31,India,22.0
2009-01-01,315.0,AA Bilakhia,22.0,0.0,0.0,22.0,0.0,22.0,1986-05-31,India,22.0
2009-01-01,319.0,AA Bilakhia,1.0,0.0,0.0,1.0,0.0,1.0,1986-05-31,India,22.0
2009-01-01,350.0,AA Bilakhia,16.0,0.0,0.0,16.0,0.0,16.0,1986-05-31,India,22.0
