season,match_id,player,runs_points,bowling_points,fielding_points,total_points,DOB,Country,matchday_player_age
2019-01-01,133,KA Pollard,17.0,0.0,16.0,33.0,1987-12-05,West Indies,31.0
2019-01-01,137,KA Pollard,46.0,0.0,0.0,46.0,1987-12-05,West Indies,31.0
2019-01-01,142,KA Pollard,91.0,0.0,0.0,91.0,1987-12-05,West Indies,31.0
2019-01-01,178,KA Pollard,41.0,0.0,0.0,41.0,1987-12-05,West Indies,31.0
2020-01-01,195,KA Pollard,13.0,25.0,8.0,46.0,1987-12-05,West Indies,32.0
2020-01-01,234,KA Pollard,68.0,0.0,8.0,76.0,1987-12-05,West Indies,32.0
2020-01-01,190,KA Pollard,47.0,0.0,0.0,47.0,1987-12-05,West Indies,32.0
2020-01-01,198,KA Pollard,-2.0,25.0,16.0,39.0,1987-12-05,West Indies,32.0
2020-01-01,204,KA Pollard,34.0,0.0,0.0,34.0,1987-12-05,West Indies,32.0
2020-01-01,228,KA Pollard,6.0,0.0,8.0,14.0,1987-12-05,West Indies,32.0
2020-01-01,186,KA Pollard,4.0,25.0,0.0,29.0,1987-12-05,West Indies,32.0
2020-01-01,182,KA Pollard,41.0,0.0,0.0,41.0,1987-12-05,West Indies,32.0
2020-01-01,235,KA Pollard,-2.0,25.0,0.0,23.0,1987-12-05,West Indies,32.0
2010-01-01,363,DR Martyn,19.0,0.0,0.0,19.0,1971-10-21,Australia,38.0
2010-01-01,363,MJ Lumb,10.0,0.0,0.0,10.0,1980-12-02,England,29.0
2010-01-01,372,MJ Lumb,41.0,0.0,8.0,49.0,1980-12-02,England,29.0
2010-01-01,374,MJ Lumb,45.0,0.0,8.0,53.0,1980-12-02,England,29.0
2010-01-01,377,MJ Lumb,30.0,0.0,0.0,30.0,1980-12-02,England,29.0
2010-01-01,385,MJ Lumb,37.0,0.0,0.0,37.0,1980-12-02,England,29.0
2010-01-01,391,MJ Lumb,91.0,0.0,0.0,91.0,1980-12-02,England,29.0
2010-01-01,366,SE Bond,-2.0,50.0,0.0,48.0,1975-07-06,New Zealand,34.0
2010-01-01,375,SE Bond,-2.0,50.0,8.0,56.0,1975-07-06,New Zealand,34.0
2010-01-01,387,SE Bond,-2.0,25.0,0.0,23.0,1975-07-06,New Zealand,34.0
2010-01-01,406,SE Bond,-2.0,25.0,0.0,23.0,1975-07-06,New Zealand,34.0
2010-01-01,409,SE Bond,-2.0,50.0,0.0,48.0,1975-07-06,New Zealand,34.0
2010-01-01,366,AC Voges,37.0,0.0,8.0,45.0,1979-04-10,Australia,30.0
2010-01-01,372,AC Voges,45.0,0.0,0.0,45.0,1979-04-10,Australia,30.0
2010-01-01,398,AC Voges,28.0,0.0,0.0,28.0,1979-04-10,Australia,30.0
2010-01-01,402,AC Voges,28.0,0.0,6.0,34.0,1979-04-10,Australia,30.0
2010-01-01,366,CA Pujara,29.0,0.0,8.0,37.0,1988-01-25,India,21.0
2010-01-01,406,CA Pujara,45.0,0.0,0.0,45.0,1988-01-25,India,21.0
2011-01-01,424,CA Pujara,25.0,0.0,0.0,25.0,1988-01-25,India,22.0
2013-01-01,627,CA Pujara,59.0,0.0,0.0,59.0,1988-01-25,India,24.0
2013-01-01,617,CA Pujara,17.0,0.0,8.0,25.0,1988-01-25,India,24.0
2013-01-01,608,CA Pujara,19.0,0.0,0.0,19.0,1988-01-25,India,24.0
2014-01-01,643,CA Pujara,40.0,0.0,0.0,40.0,1988-01-25,India,25.0
2014-01-01,645,CA Pujara,35.0,0.0,0.0,35.0,1988-01-25,India,25.0
2010-01-01,366,FY Fazal,31.0,0.0,0.0,31.0,1985-07-09,India,24.0
2010-01-01,372,FY Fazal,45.0,0.0,16.0,61.0,1985-07-09,India,24.0
2010-01-01,389,FY Fazal,36.0,0.0,8.0,44.0,1985-07-09,India,24.0
2011-01-01,473,FY Fazal,16.0,0.0,0.0,16.0,1985-07-09,India,25.0
2010-01-01,368,R Sharma,-2.0,50.0,0.0,48.0,1986-11-30,India,23.0
2010-01-01,404,R Sharma,-2.0,25.0,0.0,23.0,1986-11-30,India,23.0
2010-01-01,412,R Sharma,-2.0,25.0,8.0,31.0,1986-11-30,India,23.0
2011-01-01,423,R Sharma,10.0,25.0,0.0,35.0,1986-11-30,India,24.0
2011-01-01,429,R Sharma,-2.0,25.0,0.0,23.0,1986-11-30,India,24.0
2011-01-01,433,R Sharma,13.0,25.0,8.0,46.0,1986-11-30,India,24.0
2011-01-01,441,R Sharma,1.0,25.0,0.0,26.0,1986-11-30,India,24.0
2011-01-01,447,R Sharma,-2.0,50.0,8.0,56.0,1986-11-30,India,24.0
2011-01-01,450,R Sharma,-2.0,75.0,8.0,81.0,1986-11-30,India,24.0
2011-01-01,456,R Sharma,-2.0,50.0,0.0,48.0,1986-11-30,India,24.0
2011-01-01,463,R Sharma,-2.0,50.0,0.0,48.0,1986-11-30,India,24.0
2011-01-01,465,R Sharma,-2.0,25.0,8.0,31.0,1986-11-30,India,24.0
2011-01-01,474,R Sharma,-2.0,50.0,0.0,48.0,1986-11-30,India,24.0
2011-01-01,480,R Sharma,-2.0,0.0,8.0,6.0,1986-11-30,India,24.0
2012-01-01,494,R Sharma,-2.0,50.0,0.0,48.0,1986-11-30,India,25.0
2012-01-01,500,R Sharma,2.0,25.0,0.0,27.0,1986-11-30,India,25.0
2012-01-01,503,R Sharma,-2.0,50.0,0.0,48.0,1986-11-30,India,25.0
2012-01-01,518,R Sharma,-2.0,25.0,0.0,23.0,1986-11-30,India,25.0
2013-01-01,566,R Sharma,1.0,25.0,0.0,26.0,1986-11-30,India,26.0
2013-01-01,572,R Sharma,-2.0,50.0,0.0,48.0,1986-11-30,India,26.0
2013-01-01,581,R Sharma,-2.0,50.0,0.0,48.0,1986-11-30,India,26.0
2013-01-01,601,R Sharma,-2.0,25.0,0.0,23.0,1986-11-30,India,26.0
2014-01-01,638,R Sharma,-2.0,25.0,0.0,23.0,1986-11-30,India,27.0
2010-01-01,369,J Theron,-2.0,50.0,12.0,60.0,1985-07-24,United States,24.0
2010-01-01,387,J Theron,-2.0,25.0,0.0,23.0,1985-07-24,United States,24.0
2010-01-01,397,J Theron,-2.0,25.0,6.0,29.0,1985-07-24,United States,24.0
2010-01-01,404,J Theron,-2.0,25.0,8.0,31.0,1985-07-24,United States,24.0
2010-01-01,407,J Theron,-2.0,25.0,0.0,23.0,1985-07-24,United States,24.0
2012-01-01,520,J Theron,-2.0,50.0,0.0,48.0,1985-07-24,United States,26.0
2010-01-01,372,SW Tait,-2.0,75.0,8.0,81.0,1983-02-22,Australia,26.0
2010-01-01,374,SW Tait,-2.0,75.0,0.0,73.0,1983-02-22,Australia,26.0
2010-01-01,377,SW Tait,1.0,50.0,0.0,51.0,1983-02-22,Australia,26.0
2010-01-01,382,SW Tait,11.0,25.0,0.0,36.0,1983-02-22,Australia,26.0
2011-01-01,420,SW Tait,-2.0,50.0,8.0,56.0,1983-02-22,Australia,27.0
2011-01-01,430,SW Tait,-2.0,25.0,0.0,23.0,1983-02-22,Australia,27.0
2011-01-01,435,SW Tait,-2.0,75.0,16.0,89.0,1983-02-22,Australia,27.0
2012-01-01,533,SW Tait,-2.0,50.0,8.0,56.0,1983-02-22,Australia,28.0
2012-01-01,537,SW Tait,-2.0,75.0,0.0,73.0,1983-02-22,Australia,28.0
2012-01-01,544,SW Tait,-2.0,25.0,0.0,23.0,1983-02-22,Australia,28.0
2010-01-01,372,SJ Srivastava,-2.0,25.0,8.0,31.0,1981-09-22,India,28.0
2010-01-01,375,SJ Srivastava,-2.0,50.0,0.0,48.0,1981-09-22,India,28.0
2010-01-01,380,SJ Srivastava,1.0,25.0,0.0,26.0,1981-09-22,India,28.0
2011-01-01,463,SJ Srivastava,1.0,50.0,16.0,67.0,1981-09-22,India,29.0
2011-01-01,466,SJ Srivastava,3.0,25.0,0.0,28.0,1981-09-22,India,29.0
2011-01-01,469,SJ Srivastava,-2.0,25.0,0.0,23.0,1981-09-22,India,29.0
2011-01-01,472,SJ Srivastava,-2.0,50.0,0.0,48.0,1981-09-22,India,29.0
2011-01-01,475,SJ Srivastava,-2.0,50.0,0.0,48.0,1981-09-22,India,29.0
2010-01-01,376,AB McDonald,18.0,50.0,0.0,68.0,1981-05-06,Australia,28.0
2010-01-01,379,AB McDonald,-2.0,50.0,0.0,48.0,1981-05-06,Australia,28.0
2010-01-01,400,AB McDonald,33.0,25.0,0.0,58.0,1981-05-06,Australia,28.0
2012-01-01,491,AB McDonald,30.0,25.0,0.0,55.0,1981-05-06,Australia,30.0
2012-01-01,512,AB McDonald,8.0,50.0,0.0,58.0,1981-05-06,Australia,30.0
2012-01-01,529,AB McDonald,9.0,50.0,0.0,59.0,1981-05-06,Australia,30.0
2010-01-01,376,KM Jadhav,58.0,0.0,0.0,58.0,1985-03-26,India,24.0
2011-01-01,434,KM Jadhav,12.0,0.0,16.0,28.0,1985-03-26,India,25.0
2011-01-01,440,KM Jadhav,5.0,0.0,6.0,11.0,1985-03-26,India,25.0
2013-01-01,573,KM Jadhav,30.0,0.0,12.0,42.0,1985-03-26,India,27.0
2013-01-01,580,KM Jadhav,29.0,0.0,0.0,29.0,1985-03-26,India,27.0
2013-01-01,583,KM Jadhav,31.0,0.0,8.0,39.0,1985-03-26,India,27.0
2013-01-01,583,KM Jadhav,31.0,0.0,6.0,37.0,1985-03-26,India,27.0
2013-01-01,598,KM Jadhav,25.0,0.0,8.0,33.0,1985-03-26,India,27.0
2013-01-01,607,KM Jadhav,3.0,0.0,20.0,23.0,1985-03-26,India,27.0
2013-01-01,612,KM Jadhav,23.0,0.0,0.0,23.0,1985-03-26,India,27.0
2014-01-01,659,KM Jadhav,28.0,0.0,0.0,28.0,1985-03-26,India,28.0
2014-01-01,662,KM Jadhav,29.0,0.0,0.0,29.0,1985-03-26,India,28.0
2014-01-01,664,KM Jadhav,26.0,0.0,0.0,26.0,1985-03-26,India,28.0
2014-01-01,674,KM Jadhav,37.0,0.0,0.0,37.0,1985-03-26,India,28.0
2015-01-01,722,KM Jadhav,33.0,0.0,0.0,33.0,1985-03-26,India,29.0
2015-01-01,727,KM Jadhav,-2.0,0.0,16.0,14.0,1985-03-26,India,29.0
2015-01-01,740,KM Jadhav,71.0,0.0,0.0,71.0,1985-03-26,India,29.0
2016-01-01,766,KM Jadhav,9.0,0.0,8.0,17.0,1985-03-26,India,30.0
2016-01-01,782,KM Jadhav,25.0,0.0,0.0,25.0,1985-03-26,India,30.0
2017-01-01,0,KM Jadhav,31.0,0.0,0.0,31.0,1985-03-26,India,31.0
2017-01-01,4,KM Jadhav,77.0,0.0,0.0,77.0,1985-03-26,India,31.0
2017-01-01,19,KM Jadhav,38.0,0.0,12.0,50.0,1985-03-26,India,31.0
2017-01-01,19,KM Jadhav,38.0,0.0,6.0,44.0,1985-03-26,India,31.0
2017-01-01,29,KM Jadhav,31.0,0.0,0.0,31.0,1985-03-26,India,31.0
2017-01-01,44,KM Jadhav,8.0,0.0,20.0,28.0,1985-03-26,India,31.0
2019-01-01,119,KM Jadhav,13.0,0.0,8.0,21.0,1985-03-26,India,33.0
2019-01-01,123,KM Jadhav,27.0,0.0,0.0,27.0,1985-03-26,India,33.0
2019-01-01,133,KM Jadhav,66.0,0.0,8.0,74.0,1985-03-26,India,33.0
2020-01-01,183,KM Jadhav,22.0,0.0,8.0,30.0,1985-03-26,India,34.0
2020-01-01,226,KM Jadhav,26.0,0.0,0.0,26.0,1985-03-26,India,34.0
2010-01-01,376,EJG Morgan,17.0,0.0,12.0,29.0,1986-10-09,England,23.0
2011-01-01,449,EJG Morgan,28.0,0.0,6.0,34.0,1986-10-09,England,24.0
2011-01-01,457,EJG Morgan,74.0,0.0,0.0,74.0,1986-10-09,England,24.0
2011-01-01,460,EJG Morgan,5.0,0.0,8.0,13.0,1986-10-09,England,24.0
2013-01-01,568,EJG Morgan,59.0,0.0,8.0,67.0,1986-10-09,England,26.0
2013-01-01,576,EJG Morgan,47.0,0.0,0.0,47.0,1986-10-09,England,26.0
2013-01-01,579,EJG Morgan,47.0,0.0,0.0,47.0,1986-10-09,England,26.0
2013-01-01,592,EJG Morgan,31.0,0.0,0.0,31.0,1986-10-09,England,26.0
2013-01-01,594,EJG Morgan,42.0,0.0,16.0,58.0,1986-10-09,England,26.0
2013-01-01,597,EJG Morgan,32.0,0.0,8.0,40.0,1986-10-09,England,26.0
2015-01-01,708,EJG Morgan,27.0,0.0,0.0,27.0,1986-10-09,England,28.0
2015-01-01,730,EJG Morgan,32.0,0.0,8.0,40.0,1986-10-09,England,28.0
2015-01-01,737,EJG Morgan,71.0,0.0,0.0,71.0,1986-10-09,England,28.0
2015-01-01,740,EJG Morgan,22.0,0.0,0.0,22.0,1986-10-09,England,28.0
2015-01-01,743,EJG Morgan,17.0,0.0,8.0,25.0,1986-10-09,England,28.0
2015-01-01,747,EJG Morgan,11.0,0.0,8.0,19.0,1986-10-09,England,28.0
2016-01-01,763,EJG Morgan,59.0,0.0,0.0,59.0,1986-10-09,England,29.0
2017-01-01,14,EJG Morgan,22.0,0.0,24.0,46.0,1986-10-09,England,30.0
2017-01-01,31,EJG Morgan,26.0,0.0,0.0,26.0,1986-10-09,England,30.0
2020-01-01,232,EJG Morgan,42.0,0.0,0.0,42.0,1986-10-09,England,33.0
2020-01-01,191,EJG Morgan,34.0,0.0,0.0,34.0,1986-10-09,England,33.0
2020-01-01,202,EJG Morgan,44.0,0.0,8.0,52.0,1986-10-09,England,33.0
2020-01-01,210,EJG Morgan,24.0,0.0,0.0,24.0,1986-10-09,England,33.0
2020-01-01,213,EJG Morgan,39.0,0.0,0.0,39.0,1986-10-09,England,33.0
2020-01-01,199,EJG Morgan,34.0,0.0,0.0,34.0,1986-10-09,England,33.0
2020-01-01,181,EJG Morgan,30.0,0.0,0.0,30.0,1986-10-09,England,33.0
2020-01-01,184,EJG Morgan,17.0,0.0,8.0,25.0,1986-10-09,England,33.0
2020-01-01,207,EJG Morgan,40.0,0.0,0.0,40.0,1986-10-09,England,33.0
2020-01-01,217,EJG Morgan,76.0,0.0,0.0,76.0,1986-10-09,England,33.0
2010-01-01,373,R McLaren,1.0,25.0,0.0,26.0,1983-09-02,South Africa,26.0
2010-01-01,386,R McLaren,-2.0,50.0,0.0,48.0,1983-09-02,South Africa,26.0
2010-01-01,405,R McLaren,40.0,25.0,0.0,65.0,1983-09-02,South Africa,26.0
2011-01-01,418,R McLaren,59.0,25.0,8.0,92.0,1983-09-02,South Africa,27.0
2011-01-01,428,R McLaren,-2.0,50.0,8.0,56.0,1983-09-02,South Africa,27.0
2011-01-01,459,R McLaren,28.0,25.0,0.0,53.0,1983-09-02,South Africa,27.0
2013-01-01,571,R McLaren,2.0,25.0,0.0,27.0,1983-09-02,South Africa,29.0
2013-01-01,613,R McLaren,1.0,50.0,8.0,59.0,1983-09-02,South Africa,29.0
2010-01-01,374,S Narwal,-2.0,50.0,0.0,48.0,1982-04-16,India,27.0
2010-01-01,382,S Narwal,12.0,75.0,0.0,87.0,1982-04-16,India,27.0
2013-01-01,603,S Narwal,23.0,0.0,0.0,23.0,1982-04-16,India,30.0
2010-01-01,379,PD Collingwood,61.0,25.0,8.0,94.0,1976-05-26,England,33.0
2010-01-01,382,PD Collingwood,16.0,25.0,0.0,41.0,1976-05-26,England,33.0
2010-01-01,388,PD Collingwood,83.0,0.0,8.0,91.0,1976-05-26,England,33.0
2010-01-01,397,PD Collingwood,4.0,50.0,0.0,54.0,1976-05-26,England,33.0
2010-01-01,408,PD Collingwood,59.0,25.0,0.0,84.0,1976-05-26,England,33.0
2010-01-01,379,UT Yadav,-2.0,50.0,0.0,48.0,1987-10-25,India,22.0
2010-01-01,408,UT Yadav,-2.0,50.0,0.0,48.0,1987-10-25,India,22.0
2011-01-01,445,UT Yadav,1.0,50.0,0.0,51.0,1987-10-25,India,23.0
2012-01-01,488,UT Yadav,-2.0,50.0,12.0,60.0,1987-10-25,India,24.0
2012-01-01,497,UT Yadav,-2.0,25.0,0.0,23.0,1987-10-25,India,24.0
2012-01-01,506,UT Yadav,-2.0,50.0,8.0,56.0,1987-10-25,India,24.0
2012-01-01,502,UT Yadav,-2.0,25.0,0.0,23.0,1987-10-25,India,24.0
2012-01-01,521,UT Yadav,-2.0,50.0,0.0,48.0,1987-10-25,India,24.0
2012-01-01,528,UT Yadav,-2.0,25.0,0.0,23.0,1987-10-25,India,24.0
2012-01-01,536,UT Yadav,-2.0,50.0,0.0,48.0,1987-10-25,India,24.0
2012-01-01,548,UT Yadav,-2.0,75.0,0.0,73.0,1987-10-25,India,24.0
2012-01-01,553,UT Yadav,-2.0,75.0,0.0,73.0,1987-10-25,India,24.0
2012-01-01,559,UT Yadav,1.0,25.0,0.0,26.0,1987-10-25,India,24.0
2013-01-01,564,UT Yadav,-2.0,116.0,8.0,122.0,1987-10-25,India,25.0
2013-01-01,580,UT Yadav,-2.0,50.0,8.0,56.0,1987-10-25,India,25.0
2013-01-01,587,UT Yadav,-2.0,50.0,20.0,68.0,1987-10-25,India,25.0
2013-01-01,598,UT Yadav,-2.0,50.0,0.0,48.0,1987-10-25,India,25.0
2013-01-01,603,UT Yadav,-2.0,50.0,8.0,56.0,1987-10-25,India,25.0
2013-01-01,625,UT Yadav,12.0,50.0,0.0,62.0,1987-10-25,India,25.0
2013-01-01,630,UT Yadav,8.0,25.0,0.0,33.0,1987-10-25,India,25.0
2014-01-01,664,UT Yadav,-2.0,25.0,0.0,23.0,1987-10-25,India,26.0
2014-01-01,670,UT Yadav,-2.0,25.0,0.0,23.0,1987-10-25,India,26.0
2014-01-01,679,UT Yadav,-2.0,75.0,0.0,73.0,1987-10-25,India,26.0
2014-01-01,685,UT Yadav,-2.0,25.0,0.0,23.0,1987-10-25,India,26.0
2014-01-01,693,UT Yadav,-2.0,75.0,8.0,81.0,1987-10-25,India,26.0
2014-01-01,696,UT Yadav,-2.0,25.0,0.0,23.0,1987-10-25,India,26.0
2015-01-01,697,UT Yadav,-2.0,0.0,16.0,14.0,1987-10-25,India,27.0
2015-01-01,711,UT Yadav,-2.0,75.0,0.0,73.0,1987-10-25,India,27.0
2015-01-01,714,UT Yadav,-2.0,50.0,8.0,56.0,1987-10-25,India,27.0
2015-01-01,716,UT Yadav,-2.0,25.0,0.0,23.0,1987-10-25,India,27.0
2015-01-01,734,UT Yadav,-2.0,50.0,8.0,56.0,1987-10-25,India,27.0
2015-01-01,749,UT Yadav,24.0,25.0,0.0,49.0,1987-10-25,India,27.0
2016-01-01,763,UT Yadav,-2.0,75.0,8.0,81.0,1987-10-25,India,28.0
2016-01-01,775,UT Yadav,7.0,25.0,0.0,32.0,1987-10-25,India,28.0
2016-01-01,781,UT Yadav,2.0,75.0,0.0,77.0,1987-10-25,India,28.0
2017-01-01,10,UT Yadav,-2.0,116.0,0.0,114.0,1987-10-25,India,29.0
2017-01-01,17,UT Yadav,-2.0,25.0,8.0,31.0,1987-10-25,India,29.0
2017-01-01,22,UT Yadav,-2.0,25.0,8.0,31.0,1987-10-25,India,29.0
2017-01-01,28,UT Yadav,-2.0,25.0,0.0,23.0,1987-10-25,India,29.0
2017-01-01,30,UT Yadav,-2.0,25.0,0.0,23.0,1987-10-25,India,29.0
2017-01-01,39,UT Yadav,2.0,25.0,0.0,27.0,1987-10-25,India,29.0
2017-01-01,44,UT Yadav,-2.0,75.0,16.0,89.0,1987-10-25,India,29.0
2017-01-01,47,UT Yadav,-2.0,25.0,0.0,23.0,1987-10-25,India,29.0
2017-01-01,56,UT Yadav,-2.0,50.0,0.0,48.0,1987-10-25,India,29.0
2017-01-01,57,UT Yadav,2.0,25.0,0.0,27.0,1987-10-25,India,29.0
2018-01-01,61,UT Yadav,-2.0,50.0,0.0,48.0,1987-10-25,India,30.0
2018-01-01,66,UT Yadav,-2.0,75.0,0.0,73.0,1987-10-25,India,30.0
2018-01-01,72,UT Yadav,1.0,50.0,0.0,51.0,1987-10-25,India,30.0
2018-01-01,77,UT Yadav,-2.0,25.0,0.0,23.0,1987-10-25,India,30.0
2018-01-01,89,UT Yadav,1.0,50.0,0.0,51.0,1987-10-25,India,30.0
2018-01-01,93,UT Yadav,1.0,50.0,0.0,51.0,1987-10-25,India,30.0
2018-01-01,97,UT Yadav,-2.0,25.0,8.0,31.0,1987-10-25,India,30.0
2018-01-01,106,UT Yadav,-2.0,75.0,0.0,73.0,1987-10-25,India,30.0
2018-01-01,111,UT Yadav,-2.0,75.0,0.0,73.0,1987-10-25,India,30.0
2019-01-01,125,UT Yadav,-2.0,50.0,0.0,48.0,1987-10-25,India,31.0
2019-01-01,129,UT Yadav,14.0,0.0,8.0,22.0,1987-10-25,India,31.0
2019-01-01,157,UT Yadav,1.0,50.0,0.0,51.0,1987-10-25,India,31.0
2019-01-01,160,UT Yadav,-2.0,75.0,0.0,73.0,1987-10-25,India,31.0
2010-01-01,383,MD Mishra,29.0,0.0,0.0,29.0,1984-09-02,India,25.0
2010-01-01,395,MD Mishra,21.0,0.0,8.0,29.0,1984-09-02,India,25.0
2010-01-01,399,MD Mishra,41.0,0.0,0.0,41.0,1984-09-02,India,25.0
2011-01-01,423,MD Mishra,37.0,0.0,0.0,37.0,1984-09-02,India,26.0
2010-01-01,385,DE Bollinger,-2.0,50.0,8.0,56.0,1981-07-24,Australia,28.0
2010-01-01,401,DE Bollinger,-2.0,50.0,0.0,48.0,1981-07-24,Australia,28.0
2010-01-01,403,DE Bollinger,16.0,50.0,0.0,66.0,1981-07-24,Australia,28.0
2010-01-01,411,DE Bollinger,-2.0,116.0,8.0,122.0,1981-07-24,Australia,28.0
2011-01-01,431,DE Bollinger,-2.0,25.0,0.0,23.0,1981-07-24,Australia,29.0
2011-01-01,436,DE Bollinger,-2.0,50.0,0.0,48.0,1981-07-24,Australia,29.0
2011-01-01,441,DE Bollinger,-2.0,50.0,0.0,48.0,1981-07-24,Australia,29.0
2011-01-01,443,DE Bollinger,-2.0,75.0,0.0,73.0,1981-07-24,Australia,29.0
2011-01-01,451,DE Bollinger,-2.0,50.0,8.0,56.0,1981-07-24,Australia,29.0
2011-01-01,464,DE Bollinger,-2.0,75.0,8.0,81.0,1981-07-24,Australia,29.0
2011-01-01,476,DE Bollinger,-2.0,25.0,6.0,29.0,1981-07-24,Australia,29.0
2011-01-01,483,DE Bollinger,-2.0,25.0,8.0,31.0,1981-07-24,Australia,29.0
2011-01-01,486,DE Bollinger,-2.0,25.0,8.0,31.0,1981-07-24,Australia,29.0
2012-01-01,487,DE Bollinger,3.0,25.0,8.0,36.0,1981-07-24,Australia,30.0
2012-01-01,492,DE Bollinger,-2.0,50.0,0.0,48.0,1981-07-24,Australia,30.0
2012-01-01,499,DE Bollinger,-2.0,75.0,0.0,73.0,1981-07-24,Australia,30.0
2012-01-01,513,DE Bollinger,-2.0,25.0,8.0,31.0,1981-07-24,Australia,30.0
2010-01-01,385,SB Wagh,-2.0,25.0,0.0,23.0,1988-09-10,India,21.0
2011-01-01,418,SB Wagh,-2.0,75.0,0.0,73.0,1988-09-10,India,22.0
2010-01-01,388,KP Appanna,1.0,25.0,12.0,38.0,1988-12-20,India,21.0
2012-01-01,517,KP Appanna,-2.0,116.0,0.0,114.0,1988-12-20,India,23.0
2012-01-01,529,KP Appanna,-2.0,25.0,6.0,29.0,1988-12-20,India,23.0
2010-01-01,388,A Mithun,5.0,25.0,0.0,30.0,1989-10-25,India,20.0
2011-01-01,442,A Mithun,-2.0,50.0,6.0,54.0,1989-10-25,India,21.0
2011-01-01,462,A Mithun,-2.0,25.0,0.0,23.0,1989-10-25,India,21.0
2011-01-01,481,A Mithun,-2.0,25.0,16.0,39.0,1989-10-25,India,21.0
2011-01-01,483,A Mithun,-2.0,25.0,8.0,31.0,1989-10-25,India,21.0
2013-01-01,620,A Mithun,2.0,25.0,0.0,27.0,1989-10-25,India,23.0
2010-01-01,389,AP Dole,4.0,50.0,8.0,62.0,1987-09-10,India,22.0
2010-01-01,391,AP Dole,-2.0,50.0,0.0,48.0,1987-09-10,India,22.0
2010-01-01,398,AP Dole,30.0,25.0,8.0,63.0,1987-09-10,India,22.0
2010-01-01,392,Iqbal Abdulla,-2.0,25.0,12.0,35.0,1989-02-12,India,20.0
2011-01-01,414,Iqbal Abdulla,3.0,25.0,0.0,28.0,1989-02-12,India,21.0
2011-01-01,419,Iqbal Abdulla,-2.0,75.0,0.0,73.0,1989-02-12,India,21.0
2011-01-01,430,Iqbal Abdulla,-2.0,25.0,12.0,35.0,1989-02-12,India,21.0
2011-01-01,445,Iqbal Abdulla,-2.0,75.0,0.0,73.0,1989-02-12,India,21.0
2011-01-01,449,Iqbal Abdulla,-2.0,50.0,6.0,54.0,1989-02-12,India,21.0
2011-01-01,454,Iqbal Abdulla,-2.0,50.0,0.0,48.0,1989-02-12,India,21.0
2011-01-01,460,Iqbal Abdulla,-2.0,25.0,8.0,31.0,1989-02-12,India,21.0
2011-01-01,470,Iqbal Abdulla,-2.0,25.0,0.0,23.0,1989-02-12,India,21.0
2011-01-01,477,Iqbal Abdulla,-2.0,25.0,0.0,23.0,1989-02-12,India,21.0
2011-01-01,482,Iqbal Abdulla,-2.0,25.0,0.0,23.0,1989-02-12,India,21.0
2012-01-01,532,Iqbal Abdulla,-2.0,25.0,16.0,39.0,1989-02-12,India,22.0
2012-01-01,549,Iqbal Abdulla,-2.0,25.0,8.0,31.0,1989-02-12,India,22.0
2012-01-01,554,Iqbal Abdulla,-2.0,25.0,0.0,23.0,1989-02-12,India,22.0
2013-01-01,606,Iqbal Abdulla,-2.0,25.0,0.0,23.0,1989-02-12,India,23.0
2013-01-01,613,Iqbal Abdulla,6.0,25.0,0.0,31.0,1989-02-12,India,23.0
2013-01-01,616,Iqbal Abdulla,-2.0,50.0,0.0,48.0,1989-02-12,India,23.0
2013-01-01,632,Iqbal Abdulla,2.0,75.0,0.0,77.0,1989-02-12,India,23.0
2015-01-01,717,Iqbal Abdulla,-2.0,50.0,0.0,48.0,1989-02-12,India,25.0
2015-01-01,719,Iqbal Abdulla,-2.0,25.0,0.0,23.0,1989-02-12,India,25.0
2015-01-01,722,Iqbal Abdulla,-2.0,25.0,0.0,23.0,1989-02-12,India,25.0
2016-01-01,769,Iqbal Abdulla,-2.0,75.0,0.0,73.0,1989-02-12,India,26.0
2016-01-01,803,Iqbal Abdulla,-2.0,25.0,16.0,39.0,1989-02-12,India,26.0
2016-01-01,803,Iqbal Abdulla,-2.0,25.0,6.0,29.0,1989-02-12,India,26.0
2016-01-01,812,Iqbal Abdulla,33.0,50.0,0.0,83.0,1989-02-12,India,26.0
2017-01-01,4,Iqbal Abdulla,5.0,50.0,0.0,55.0,1989-02-12,India,27.0
2010-01-01,393,MR Marsh,-2.0,25.0,0.0,23.0,1991-10-20,Australia,18.0
2010-01-01,408,MR Marsh,13.0,25.0,6.0,44.0,1991-10-20,Australia,18.0
2011-01-01,463,MR Marsh,2.0,50.0,0.0,52.0,1991-10-20,Australia,19.0
2011-01-01,465,MR Marsh,-2.0,116.0,0.0,114.0,1991-10-20,Australia,19.0
2011-01-01,474,MR Marsh,37.0,0.0,0.0,37.0,1991-10-20,Australia,19.0
2011-01-01,480,MR Marsh,-2.0,25.0,0.0,23.0,1991-10-20,Australia,19.0
2013-01-01,574,MR Marsh,38.0,25.0,8.0,71.0,1991-10-20,Australia,21.0
2013-01-01,578,MR Marsh,2.0,50.0,0.0,52.0,1991-10-20,Australia,21.0
2013-01-01,581,MR Marsh,14.0,25.0,8.0,47.0,1991-10-20,Australia,21.0
2013-01-01,590,MR Marsh,24.0,25.0,8.0,57.0,1991-10-20,Australia,21.0
2013-01-01,610,MR Marsh,35.0,0.0,8.0,43.0,1991-10-20,Australia,21.0
